0x00405530    2 92           entry0
0x0044a438    1 8            sym.lv_image_decoder_set_get_area_cb
0x0045fd94    1 172          sym.lv_fs_stdio_init
0x00460958    1 112          sym.lv_tjpgd_init
0x0045d88c    7 428          sym.lv_freetype_init
0x006b2c20    1 16           fcn.006b2c20
0x0046232c    3 180          sym.lv_cache_destroy
0x006b3b30    1 16           fcn.006b3b30
0x004623e0   11 296          sym.lv_cache_acquire
0x0045e92c    1 96           sym.lv_freetype_create_glyph_cache
0x0045e98c    6 160          sym.lv_freetype_set_cbs_glyph
0x006b2d30    1 16           fcn.006b2d30
0x006b2bf0    1 16           fcn.006b2bf0
0x006b3c90    1 16           fcn.006b3c90
0x0045eec0    6 172          sym.lv_freetype_set_cbs_image_font
0x0045f800    6 172          sym.lv_freetype_set_cbs_outline_font
0x0045ee60    1 96           sym.lv_freetype_create_draw_data_image
0x00570f48    3 92           sym.cJSON_ParseWithOpts
0x00412ad4    1 164          sym.lv_arc_set_angles
0x0040a5b0    1 8            sym.lv_strchr
0x004226c4    1 8            sym.lv_menu_get_sidebar_header
0x00414930    3 40           sym.lv_bar_set_mode
0x00430328    1 12           sym.lv_textarea_cursor_right
0x0051c6ac   47 844          method.LottieGradientStroke.LottieGradientStroke__
0x0046f188    1 12           sym.lv_vector_dsc_set_transform
0x0048c5fc   20 500          sym.lodepng_zlib_compress
0x00508d3c    3 24           sym.tvg_animation_get_segment
0x00406d90   10 156          sym.lv_anim_get
0x005115fc    5 128          method.LottieGenericProperty_unsigned_char_.LottieGenericProperty__
0x00434d58    9 328          sym.lv_obj_init_draw_arc_dsc
0x004f1aac    3 392          sym.report_pic_2_cxy
0x00434a40    9 384          sym.lv_obj_init_draw_image_dsc
0x00520480    5 68           method.LookaheadParserHandler.peekType__
0x00573c84    4 108          sym.check_low_disk_space
0x0043ea68    1 24           sym.lv_obj_set_style_blend_mode
0x00570fb0    1 12           sym.cJSON_ParseWithLength
0x004631c8    5 200          sym.lv_cache_entry_release_data
0x00549bf4   20 368          method.tvg.b64Decode_char_const__unsigned_int__char_
0x00416140   14 204          sym.lv_buttonmatrix_set_selected_button
0x005830ec    1 56           sym.lv_obj_bind_state_if_eq
0x0040a4a0    1 8            sym.lv_memmove
0x00444314    4 40           sym.lv_display_get_buf_active
0x00467020    5 180          sym.lv_color_mix32
0x005235d4    4 204          method.tvg::Paint::Impl.scale_float_
0x00515b58   47 1344         method.LottieParser.parseTransform_bool_
0x0043e7bc    1 24           sym.lv_obj_set_style_line_dash_width
0x00446eb8   41 820          sym.lv_draw_buf_premultiply
0x00407320    1 8            sym.lv_anim_set_playback_delay
0x00442b18    4 40           sym.lv_display_get_color_format
0x004efd1c    3 96           sym.attribute_send
0x005210ac   14 524  -> 516  method.LookaheadParserHandler.getFloat__
0x006b3460    1 16           fcn.006b3460
0x00459110    1 8            sym.lv_indev_read_timer_cb
0x0048d9f8    1 88           sym.lodepng_chunk_check_crc
0x00462cec    1 8            sym.lv_cache_set_create_cb
0x00462d10    1 8            sym.lv_cache_get_name
0x004226bc    1 8            sym.lv_menu_get_main_header_back_button
0x00507fa0    3 24           sym.tvg_shape_get_stroke_color
0x004566f0    3 128          sym.lv_indev_set_cursor
0x00442cf4    4 104          sym.lv_display_get_layer_sys
0x0043f8f8   14 464          sym.lv_obj_set_parent
0x0056a24c   11 200          sym.rasterPremultiply_tvg::Surface_
0x005098f0    9 196          method.tvg::LinearGradient.linear_float__float__float__float__const
0x00462fa4    1 8            sym.lv_cache_entry_get_node_size
0x004ecb98    7 364          sym.on_message
0x004f3f58   17 416          sym.method_parser
0x006b2c30    1 16           fcn.006b2c30
0x006b3c20    1 16           fcn.006b3c20
0x00466ed4    1 52           sym.lv_color_luminance
0x00422c78    1 72           sym.lv_msgbox_add_close_button
0x00422a60    7 180          sym.lv_msgbox_add_header_button
0x0048d748    1 28           sym.lodepng_decompress_settings_init
0x00527260    3 36           method.PictureIterator.next__
0x0057bf18    4 36           sym.parse_btns
0x0046e090    5 232          sym.lv_vector_path_get_bounding
0x005199c0    9 200          method.LottieSolid.LottieSolid__
0x00510e2c    8 284  -> 260  method.LottieGenericProperty_RGB24_.nearest_float_
0x00529110    1 44           method.tvg::Shape.Shape__
0x005396cc    3 56           method.SvgLoader.close__
0x00539030   14 424  -> 428  method.SvgLoader.clear_bool_
0x00571d88    3 64           sym.cJSON_CreateStringReference
0x00496bdc    1 172          sym.button_set_color_lighter
0x00563ca0    1 180          sym.mathSplitCubic_SwPoint_
0x0046ab9c    1 20           sym.lv_style_set_bg_image_opa
0x00436770    1 44           sym.lv_obj_get_y_aligned
0x00444590    3 96           sym.lv_layer_sys
0x004059b0    5 228          sym.setup_core_file_name
0x006b3650    1 16           fcn.006b3650
0x006b3150    1 16           fcn.006b3150
0x006b3360    1 16           fcn.006b3360
0x004609c8    5 84           sym.lv_tjpgd_deinit
0x0044a408    3 32           sym.lv_image_decoder_get_next
0x0044a3d4    1 52           sym.lv_image_decoder_delete
0x00509358    7 232          method.tvg::Fill.duplicate___const
0x0046db18    1 44           sym.lv_vector_path_clear
0x0046c238    3 88           sym.lv_theme_apply
0x00563a54    1 64           sym.mathCos_long_long_
0x00429524    1 8            sym.lv_span_get_style
0x0051901c   37 1136         method.LottieParser.parse__
0x00520f08    3 32           method.LookaheadParserHandler.parseNext__
0x00520f60    3 36           method.LookaheadParserHandler.enterObject__
0x0051006c   33 844          method.LottieComposition.LottieComposition__
0x006b31c0    1 16           fcn.006b31c0
0x00521590   14 228          method.LookaheadParserHandler.nextObjectKey__
0x00513f38    7 172          method.LottieParser.parseMarkers__
0x0052135c    3 44           method.LookaheadParserHandler.getStringCopy__
0x0051422c   14 360          method.LottieParser.postProcess_tvg::Array_LottieGlyph__
0x00513fe4   11 256          method.LottieParser.parseFonts__
0x005214ec   10 164          method.LookaheadParserHandler.skip_char_const_
0x00517bdc   23 820  -> 776  method.LottieParser.parseChars_tvg::Array_LottieGlyph__
0x0042d5a0    9 392          sym.lv_table_add_cell_ctrl
0x00529a18   50 2600         method.tvg::Shape.appendCircle_float__float__float__float_
0x0045c640   57 1488         sym.lv_bin_decoder_get_area
0x004134ec    1 68           sym.lv_arc_get_angle_end
0x004b9ad8    1 48           sym.wait_odin_init
0x004319cc   10 200          sym.lv_group_focus_prev
0x004ebc2c    3 112          sym.service_httpslicer_launch
0x00456d90    3 100          sym.lv_indev_remove_event
0x0042f6fc    1 8            sym.lv_textarea_get_accepted_chars
0x005082a8    3 24           sym.tvg_shape_set_fill_rule
0x0052ce98    1 16           method.tvg::Shape.fill_tvg::FillRule_
0x00407008    1 12           sym.lv_anim_speed
0x00507a64    3 56           sym.tvg_paint_del
0x0046f36c    1 12           sym.lv_vector_dsc_set_fill_transform
0x0042a888    3 64           sym.lv_spinbox_step_prev
0x00430e3c    1 52           sym.lv_tileview_create
0x0056070c    1 144          sym.fillLinear_SwFill_const__unsigned_char__unsigned_int__unsigned_int__unsigned_int__unsigned_char____unsigned_char__unsigned_char__unsigned_char___unsigned_char_
0x00408350   15 188          sym.lv_fs_up
0x00543030    1 52           sym.shapeDelOutline_SwShape__SwMpool__unsigned_int_
0x00560bd8    1 144          sym.fillLinear_SwFill_const__unsigned_char__unsigned_int__unsigned_int__unsigned_int__unsigned_char__unsigned_char____unsigned_char__unsigned_char__unsigned_char___unsigned_char_
0x0040a404    1 8            sym.lv_thread_sync_signal_isr
0x00407cbc    1 12           sym.lv_fs_drv_init
0x00508374    1 8            sym.tvg_shape_set_radial_gradient
0x0052c184    6 144          method.tvg::Shape.fill_std::unique_ptr_tvg::Fill__std::default_delete_tvg::Fill____
0x00435718   11 268          sym.lv_obj_remove_event_cb_with_user_data
0x0048d70c    1 60           sym.lodepng_compress_settings_init
0x004f8654    3 140          sym.service_wsmid_launch
0x0046da10    3 192          sym.lv_vector_path_create
0x0052d7f8    1 52           method.tvg.strDirname_char_const_
0x00442b40    4 44           sym.lv_display_set_antialiasing
0x0043eac8    1 24           sym.lv_obj_set_style_rotary_sensitivity
0x0046ad54    1 20           sym.lv_style_set_shadow_opa
0x004e67b8    4 120          sym.get_cpu_usage
0x0051d548   37 996          method.void_LottieParser.parseKeyFrame_LottiePosition__LottiePosition_
0x0055b1dc    9 188          sym.cssApplyStyleToPostponeds_tvg::Array_SvgNodeIdPair___SvgNode_
0x0043e250    1 24           sym.lv_obj_set_style_translate_x
0x0042b480    1 52           sym.lv_switch_create
0x0051b280   13 272          method.LottieRect.LottieRect__
0x00502cb8    6 264          sym.wifi_start_network_server
0x00541754    4 176          sym.rleRender_SwBBox_const_
0x0041abc4    5 188          sym.lv_chart_set_cursor_point
0x004294a0    4 52           sym.lv_spangroup_set_overflow
0x0043e1f0    1 24           sym.lv_obj_set_style_y
0x0050adc4    1 84           method.LottieLoader.totalFrame__
0x0046af5c    1 20           sym.lv_style_set_radius
0x00407338    1 16           sym.lv_anim_set_early_apply
0x004f7614    4 220          sym.service_wifi_launch
0x00577ea0    1 76           sym.llqueue_init
0x006b3260    1 16           fcn.006b3260
0x006b2ee0    1 16           fcn.006b2ee0
0x006b3190    1 16           fcn.006b3190
0x00442ba4    1 12           sym.lv_display_flush_is_last
0x004eca20    1 24           sym.on_subscribe_resp
0x0043fc90    8 388          sym.lv_obj_swap
0x0043e148    1 24           sym.lv_obj_set_style_min_width
0x004e6fb8    1 12           sym.get_faultcode_queue
0x00546bc4    7 296          sym.strokeExportOutline_SwStroke__SwMpool__unsigned_int_
0x00541818    5 68           sym.rleFree_SwRleData_
0x004a0714    1 52           sym.page_factory_machine_create
0x00579fa8   21 548          sym.load_faultcode_history
0x00507898    1 8            sym.tvg_engine_term
0x0052143c   11 176          method.LookaheadParserHandler.skipOut_int_
0x0044a13c   18 364          sym.lv_image_decoder_open
0x00507cbc    3 24           sym.tvg_paint_set_blend_method
0x00527224    3 44           method.tvg::Paint.blend_tvg::BlendMethod__const
0x0046c308    3 52           sym.lv_theme_get_font_large
0x00437a58    7 164          sym.lv_obj_hit_test
0x0045d120    5 68           sym.lv_bin_decoder_close
0x00491c24    1 44           sym.lodepng_decode32_file
0x00491b88    3 156          sym.lodepng_decode_file
0x0048c2e8   15 324          sym.lodepng_load_file
0x004ed1e0   18 532          sym.on_connect_failure
0x0041d010    1 12           sym.lv_dropdown_get_selected_highlight
0x00558228    2 164          method.LottieBuilder.update_LottieComposition__float_
0x00523020   12 236          sym.tvg::Paint::Paint__
0x0043ea50    1 24           sym.lv_obj_set_style_transition
0x0051140c    5 128          method.LottieGenericProperty_RGB24_.LottieGenericProperty__
0x0041a884    3 108          sym.lv_chart_hide_series
0x00421c28    1 52           sym.lv_menu_cont_create
0x0046ad18    1 20           sym.lv_style_set_shadow_spread
0x0048d9e8    1 8            sym.lodepng_chunk_data
0x0048e1e0    9 112          sym.lodepng_can_have_alpha
0x00519574    1 52           method.LottieSolidStroke.override_LottieProperty_
0x00545810    3 164          sym._processCorner_SwStroke__long_long_
0x00451d6c    1 12           sym.lv_draw_sw_mask_deinit
0x004135e4    1 8            sym.lv_arc_get_knob_offset
0x00447730   18 688          sym.lv_draw_image_tiled_helper
0x00464d68    1 20           sym.lv_area_set_width
0x00464d7c    1 20           sym.lv_area_set_height
0x0044a2d0    9 120          sym.lv_image_decoder_close
0x00507d5c    1 32           sym.tvg_shape_new
0x004464d0    3 120          sym.lv_draw_buf_dup_ex
0x00466d40    1 68           sym.lv_color_hex3
0x004dda80    1 12           sym.api_get_region_idx
0x004ba96c    8 152          sym.is_new_day
0x00455dd0    3 108          sym.lv_font_get_glyph_bitmap
0x00497e8c    1 96           sym.create_cont_toast_parent
0x00430f24    1 128          sym.lv_tileview_set_tile
0x00549174    9 256          method.tvg::Canvas.update_tvg::Paint_
0x0040a538    1 8            sym.lv_strcpy
0x004c096c    1 88           sym.save_harmonic_data_state
0x00583614    1 52           sym.lv_canvas_create
0x0052c7c4    3 32           method.tvg::Shape.strokeFill___const
0x004ea0a0   24 316          sym.url_decode
0x00509f58   18 240          method.LoaderMgr.retrieve_LoadModule_
0x004938f0    1 92           sym.lodepng_encoder_settings_init
0x0053fb60    1 56           method.SwSceneTask.SwSceneTask__
0x00563ee8    8 188          sym.mathClipBBox_SwBBox_const__SwBBox_
0x005279b0   10 268          method.tvg::Picture::Impl.load_ImageLoader_
0x00558a90    3 132          method.LottieGenericProperty_float_.operator___float_
0x0049b71c   11 472          sym.upload_error_code
0x0043e3d0    1 24           sym.lv_obj_set_style_margin_bottom
0x004a2890   11 160          sym.split
0x0050ad58    1 68           method.tvg::LottieAnimation.gen__
0x00548520    1 92           method.tvg::Animation.Animation__
0x004d95dc    1 100          sym.create_checkbox_group
0x00427f04    1 8            sym.lv_slider_is_symmetrical
0x004359e0    5 124          sym.lv_event_get_rotary_diff
0x0042fb90   30 632          sym.lv_textarea_add_char
0x0057ca9c    1 72           sym.task_queue_check_empty
0x006b2e20    1 16           fcn.006b2e20
0x0040a488    1 8            sym.lv_vsnprintf
0x00508738    3 24           sym.tvg_gradient_set_color_stops
0x00509120   10 240          method.tvg::Fill.colorStops_tvg::Fill::ColorStop_const__unsigned_int_
0x00583648    5 268          sym.lv_canvas_set_buffer
0x00443a9c   22 444          sym.lv_display_delete
0x004363dc    4 112          sym.lv_obj_is_layout_positioned
0x005740cc   10 368          sym.get_vectorp_tmp_file_line_count
0x00527f08    6 152          method.tvg::Picture.mesh_tvg::Polygon_const__unsigned_int_
0x004e2624    1 52           sym.page_files_local_create
0x00444b68   12 216          sym.lv_draw_dispatch
0x00507c18    5 88           sym.tvg_paint_set_composite_method
0x00526fe4   20 444          method.tvg::Paint.composite_std::unique_ptr_tvg::Paint__std::default_delete_tvg::Paint_____tvg::CompositeMethod_
0x00435474    5 120          sym.lv_obj_get_event_dsc
0x00584058    8 316          sym.lv_canvas_init_layer
0x004f62e8    7 196          sym.start_wifi_connecting_check
0x00509b10   12 160          method.tvg::Initializer.term_tvg::CanvasEngine_
0x004ea488    1 40           sym.service_httpchunk_join
0x00468420    2 168          sym.lv_matrix_inverse
0x00456df4   11 268          sym.lv_indev_remove_event_cb_with_user_data
0x005087f8    4 32           sym.tvg_gradient_set_transform
0x004ecab4    1 72           sym.on_send_failure
0x004212b0    3 40           sym.lv_line_set_y_invert
0x00409f08    1 20           sym.lv_timer_core_deinit
0x0044ea18    1 8            sym.lv_gradient_cleanup
0x0040a004    1 12           sym.lv_unlock
0x00508db8    3 24           sym.tvg_lottie_animation_override
0x0050aae8    3 68           method.tvg::LottieAnimation.override_char_const_
0x0050bb8c   18 544          method.LottieLoader.override_char_const_
0x00442428    4 40           sym.lv_display_set_dpi
0x0046d874    1 8            sym.lv_image_get_scale_y
0x0046f378    1 12           sym.lv_vector_dsc_set_stroke_transform
0x0041ba34    7 220          sym.lv_checkbox_set_text
0x00495da8    1 12           sym.get_gui_mutex
0x004212e8    1 12           sym.lv_line_is_point_array_mutable
0x00576dd0    9 248          sym.pack_to_json
0x0043e2f8    1 24           sym.lv_obj_set_style_transform_skew_x
0x005283b8   12 396          method.tvg::RenderTransform.RenderTransform_tvg::RenderTransform_const__tvg::RenderTransform_const_
0x0057c798    7 112          sym.ws_cmd_cache_find
0x005717ac   15 160          sym.cJSON_InsertItemInArray
0x00454710    1 128          sym.lv_draw_sw_triangle
0x004e6b50    3 212          sym.start_memory_monitor
0x006b3820    1 16           fcn.006b3820
0x005822f4    3 152          sym.lv_subject_get_previous_color
0x0041e238    1 8            sym.lv_keyboard_get_mode
0x004e6fc4    1 8            sym.demo_fault_code
0x00531b80    7 104          method.SvgLoader.read__
0x00455bf4    8 476          sym.lv_draw_sw_vector
0x005078a0    1 32           sym.tvg_swcanvas_create
0x0053dadc    3 104          method.tvg::SwCanvas.gen__
0x0053f990    1 12           method.tvg::SwRenderer.init__
0x0046fac0    8 188          sym.lv_vector_for_each_destroy_tasks
0x005079fc    3 32           sym.tvg_canvas_draw
0x00507a1c    3 32           sym.tvg_canvas_sync
0x005078c0    3 56           sym.tvg_canvas_destroy
0x00546da0    1 100          method.tvg::Text.Text__
0x004dd560    5 96           sym.widget_progress_close
0x004226b4    1 8            sym.lv_menu_get_main_header
0x00529274   11 312          method.tvg::Shape.appendPath_tvg::PathCommand_const__unsigned_int__tvg::Point_const__unsigned_int_
0x004212d8    1 8            sym.lv_line_get_points
0x00464dc4    1 40           sym.lv_area_get_size
0x00507ea4    5 76           sym.tvg_shape_get_path_commands
0x00529244    3 24           method.tvg::Shape.pathCommands_tvg::PathCommand_const__const
0x0043cf84   30 616          sym.lv_obj_remove_style
0x00549f8c    1 256          method.tvg.lineSplitAt_tvg::Line_const__float__tvg::Line__tvg::Line_
0x004f2530   21 1628         sym.sync_localprint
0x00433cc4    1 8            sym.lv_obj_get_class
0x004592a4    5 112          sym.lv_indev_reset
0x004deb80    5 100          sym.klipper_ready_wait_timer_callback
0x00478128   48 1024         sym.lv_draw_sw_blend_color_to_i1
0x005079d4    4 40           sym.tvg_canvas_update_paint
0x00548ba0    4 92           method.tvg::Canvas.sync__
0x0048f71c    1 48           sym.lodepng_color_stats_init
0x00562d20    1 64           sym.imageGenRle_SwImage__SwBBox_const__bool_
0x00541378   50 988          sym.rleRender_SwRleData__SwOutline_const__SwBBox_const__bool_
0x004ec1b0   12 468          sym.check_ext_mounted
0x006b3200    1 16           fcn.006b3200
0x006b3c30    1 16           fcn.006b3c30
0x006b3b40    1 16           fcn.006b3b40
0x006b3c70    1 16           fcn.006b3c70
0x006b3e40    1 16           fcn.006b3e40
0x0046c298    1 8            sym.lv_theme_set_apply_cb
0x004223d0    3 40           sym.lv_menu_set_mode_root_back_button
0x005233e4    5 172          method.tvg::Paint::Impl.iterator__
0x005273d4   17 532  -> 356  method.tvg::Picture::Impl.load__
0x0053ea5c    9 164          method.tvg::SwRenderer.renderShape_void_
0x0041b0e0    6 184          sym.lv_chart_set_ext_y_array
0x00508ca4    4 128          sym.tvg_animation_get_duration
0x005487cc    4 184          method.tvg::Animation.duration___const
0x004df668   46 1256         sym.selftest_item_cb
0x00413408    4 60           sym.lv_arc_set_value
0x004ae074    1 52           sym.page_guide_language_create
0x0055b3bc    1 356          sym._pathAppendArcTo_tvg::Array_tvg::PathCommand___tvg::Array_tvg::Point___tvg::Point__tvg::Point__float__float__float__float__float__bool__bool_
0x00558d2c   10 648  -> 300  method.LottieGenericProperty_tvg::Point_.operator___float__LottieExpressions_
0x00445fc0   10 264          sym.lv_draw_buf_flush_cache
0x00445250    1 100          sym.lv_draw_arc_dsc_init
0x0046d894    1 12           sym.lv_image_get_inner_align
0x00462c0c    3 164          sym.lv_cache_drop_all
0x004f3bd0    1 40           sym.ai_cancel_print_complete_cb
0x0046ea44    1 180          sym.lv_vector_path_append_arc
0x0043729c   16 748          sym.lv_obj_move_to
0x0048c4c4    1 104          sym.lodepng_inflate
0x00456470    5 100          sym.lv_indev_enable
0x00432340    3 24           sym.lv_group_get_edge_cb
0x005391d8    7 192          method.SvgLoader.SvgLoader__
0x0042cca4    1 52           sym.lv_table_create
0x004f4f4c    7 200          sym.powerloss_print_operation
0x00581a08   10 496          sym.qrcodegen_makeEci
0x004364cc    1 8            sym.lv_obj_set_align
0x00442aa0    4 40           sym.lv_display_set_render_mode
0x0042f778    1 8            sym.lv_textarea_get_password_show_time
0x0046aa5c    1 20           sym.lv_style_set_margin_top
0x00507c00    3 24           sym.tvg_paint_get_bounds
0x004e6830    1 88           sym.start_cpu_monitor
0x00507df4    3 24           sym.tvg_shape_append_rect
0x0052af1c    1 168          method.tvg::Shape.appendRect_float__float__float__float__float__float_
0x0041b328    3 212          sym.lv_chart_get_first_point_center_offset
0x0055f2f8    1 192          sym.fillRadial_SwFill_const__unsigned_int__unsigned_int__unsigned_int__unsigned_int__unsigned_int____unsigned_int__unsigned_int__unsigned_char___unsigned_int____unsigned_int__unsigned_int__unsigned_char___unsigned_char_
0x00508618    3 24           sym.tvg_picture_set_size
0x00527e04    1 88           method.tvg::Picture.size_float__float_
0x0040a394    1 64           sym.lv_thread_sync_signal
0x004668a4    1 68           sym.lv_color_lighten
0x004e1f40    9 644  -> 468  sym.update_history_file_info
0x00520168   27 788          method.void_LottieParser.parseProperty__LottieProperty::Type_7__LottieTextDoc__LottieTextDoc__LottieObject_
0x0046ac64    1 20           sym.lv_style_set_border_post
0x00511a6c    5 128          method.LottieGenericProperty_float_.LottieGenericProperty__
0x00574808    3 88           sym.rotate_log_file
0x00529030   11 224          fcn.00529030
0x004eabfc   14 520          sym.download_current_print_jpg_in_proc
0x0053ff30    1 8            method.SwShapeTask.dispose__
0x00443e9c    8 76           sym.lv_display_set_color_format
0x0046ad2c    1 40           sym.lv_style_set_shadow_color
0x00546cf0    3 68           method.tvg::TaskScheduler.init_unsigned_int_
0x00462b64    3 168          sym.lv_cache_evict_one
0x00509238    1 12           method.tvg::Fill.spread___const
0x00577c90    5 256          sym.utilUpdateCurrentFileLayer
0x0046a29c    1 20           sym.lv_style_get_num_custom_props
0x00570c7c    9 244          sym.cJSON_SetValuestring
0x0043a94c    7 160          sym.lv_obj_update_snap
0x00466498    3 76           sym.lv_array_assign
0x004ae114    1 52           sym.page_guide_privacypolicy_create
0x005599b0    1 184          method.LottieInterpolator.binarySubdivide_float__float__float_
0x0057c5b8    4 108          sym.task_queue_init
0x006b3d70    1 16           fcn.006b3d70
0x00570b84    1 100          sym.cJSON_SetNumberHelper
0x004424e8   10 104          sym.lv_display_get_physical_horizontal_resolution
0x0042d144   13 480          sym.lv_table_set_cell_value
0x00445e7c    3 32           sym.lv_draw_buf_align
0x005130cc    8 220          method.LottieParser.getValue_tvg::Point_
0x0042a858    1 8            sym.lv_spinbox_get_step
0x0056a12c   14 288          sym.rasterUnpremultiply_tvg::Surface_
0x00571a38    1 8            sym.cJSON_ReplaceItemInObject
0x005080d8    4 68           sym.tvg_shape_get_stroke_cap
0x0052cddc    3 32           method.tvg::Shape.strokeCap___const
0x0051bca4   47 868          method.non_virtual_thunk_to_LottieGradientStroke.LottieGradientStroke__
0x0043e190    1 24           sym.lv_obj_set_style_min_height
0x00563d54    9 160          sym.mathDiff_long_long__long_long_
0x00576ed0   37 964          sym.accquire_print_state
0x0044df10   84 1832         sym.lv_draw_sw_fill
0x0044e880   16 408          sym.lv_gradient_get
0x00448434   90 2620         sym.lv_draw_label_iterate_characters
0x004169a8    3 36           sym.lv_calendar_set_day_names
0x004147d8    4 116          sym.lv_bar_set_start_value
0x004e1f0c    1 52           sym.page_files_info_create
0x0043e948    1 24           sym.lv_obj_set_style_text_line_space
0x00430fa4    6 356          sym.lv_tileview_set_tile_by_index
0x0044943c    3 32           sym.lv_draw_task_get_border_dsc
0x004d9a6c    1 52           sym.create_direction_btns
0x004f3d14    8 112          sym.handler_search
0x0049f5a0    5 96           sym.cgi_GetServerConfig
0x0049b64c    7 196          sym.find_cgi_cmd
0x00442c24    4 104          sym.lv_display_get_screen_prev
0x0042f70c    3 96           sym.lv_textarea_text_is_selected
0x00420428    1 8            sym.lv_label_get_text_selection_start
0x00420430    1 8            sym.lv_label_get_text_selection_end
0x004567a0    4 40           sym.lv_indev_set_button_points
0x00542fe0    3 80           sym.shapeGenRle_SwShape__tvg::RenderShape_const__bool_
0x00582a80   12 208          sym.lv_obj_remove_from_subject
0x0046ad04    1 20           sym.lv_style_set_shadow_offset_y
0x0046db78    6 212          sym.lv_vector_path_move_to
0x0044f804    5 128          sym.lv_draw_sw_layer
0x0044f7e0    3 36           sym.lv_draw_sw_image
0x0042ccd8   19 492          sym.lv_table_set_row_count
0x0054823c   32 516          sym.simpleXmlParseCSSAttribute_char_const__unsigned_int__char__char__char_const__unsigned_int_
0x0046ae58    1 20           sym.lv_style_set_arc_rounded
0x0053fa78    1 8            method.SwImageTask.clip_SwRleData_
0x004160f8    3 72           sym.lv_buttonmatrix_set_ctrl_map
0x00447348    1 20           sym.lv_draw_buf_to_image
0x005847e4    1 52           sym.lv_imagebutton_create
0x0054a40c    1 100          method.tvg.bezAngleAt_tvg::Bezier_const__float_
0x0044735c    1 108          sym.lv_image_buf_set_palette
0x00505db4    1 124          sym.service_uploadvideo_launch
0x0057bf3c    4 36           sym.parse_action
0x00467f80    5 60           sym.lv_iter_peek_advance
0x004edbb0   34 2012 -> 1356 sym.telemetry_report_build
0x005837fc   29 624          sym.lv_canvas_set_px
0x0040a418    1 8            sym.lv_mem_deinit
0x004ad09c    1 52           sym.page_guide_create
0x004e2b90    1 52           sym.page_files_pendrive_create
0x005282a8    3 236          method.tvg::RenderTransform.update__
0x00582900    5 176          sym.lv_observer_remove
0x00512fac    8 288          method.LottieParser.getValue_float_
0x004315ec    1 12           sym.lv_group_deinit
0x0046a0d4    4 32           sym.lv_rb_minimum_from
0x00508750    5 76           sym.tvg_gradient_get_color_stops
0x00509210    3 24           method.tvg::Fill.colorStops_tvg::Fill::ColorStop_const__const
0x0051ab10   13 284          fcn.0051ab10
0x0053d8bc    1 72           method.tvg::SwCanvas.SwCanvas__
0x0046fab0    1 8            sym.lv_vector_dsc_translate
0x00468d14    1 96           sym.lv_matrix_is_identity_or_translation
0x0046810c    5 188          sym.lv_matrix_multiply
0x0041ad80    5 204          sym.lv_chart_set_next_value
0x004ecee8    4 52           sym.on_send
0x0041e604    1 8            sym.lv_label_set_text_selection_start
0x00422cc0    1 8            sym.lv_msgbox_get_header
0x0050ffc8    5 120          method.LottieImage.LottieImage__
0x00527218    1 12           method.tvg::Paint.identifier___const
0x00509e2c   23 300          method.LoaderMgr.term__
0x0043e500    1 24           sym.lv_obj_set_style_bg_grad
0x00409eec    3 28           sym.lv_timer_enable
0x00571220    7 88           sym.cJSON_AddItemToArrayHead
0x0044470c    6 120          sym.lv_draw_deinit
0x005720c8   15 332          sym.cJSON_CreateFloatArray
0x0043eb10    1 24           sym.lv_obj_set_style_flex_cross_place
0x00547640    1 8            sym.isIgnoreUnsupportedLogElements_char_const_
0x0051b11c   16 356          method.LottieText.LottieText__
0x0043e1a8    1 24           sym.lv_obj_set_style_max_height
0x00513bcc   14 468          method.LottieParser.parseFont__
0x0042215c    7 528          sym.lv_menu_set_sidebar_page
0x0046af20    1 20           sym.lv_style_set_text_line_space
0x0042d8b8   11 376          sym.lv_table_set_cell_user_data
0x005131a8    7 308          method.LottieParser.getValue_tvg::Array_tvg::Point__
0x0046aa20    1 20           sym.lv_style_set_pad_right
0x0046f2c4    1 8            sym.lv_vector_dsc_set_fill_gradient_spread
0x004445f0    3 96           sym.lv_layer_bottom
0x00491c50    1 44           sym.lodepng_decode24_file
0x00435964    5 124          sym.lv_event_get_key
0x0047fb94    3 2320 -> 188  sym.lv_draw_sw_blend_image_to_rgb888
0x0057741c    1 228          sym.utilUpdateCurrentPrintInfo
0x00577294   12 392          sym.utilUpdatePrintProgress
0x0043e2c8    1 24           sym.lv_obj_set_style_transform_pivot_x
0x00466928    5 256          sym.lv_color_hsv_to_rgb
0x0043eba0    1 24           sym.lv_obj_set_style_grid_row_align
0x00427eb8    1 8            sym.lv_slider_get_min_value
0x00465bf4    1 56           sym.lv_point_transform
0x00465934   31 704          sym.lv_point_array_transform
0x0054644c   11 136          sym.strokeFree_SwStroke_
0x00448e70    1 100          sym.lv_draw_line_dsc_init
0x005272ec    1 8            method.SceneIterator.SceneIterator__
0x00526840   76 1956         method.tvg::Paint::Impl.duplicate__
0x00465f68    5 140          sym.lv_array_copy
0x00407368    1 12           sym.lv_anim_get_delay
0x00409fec    1 12           sym.lv_lock
0x00582fec    3 132          sym.lv_subject_set_color
0x00448ef4    4 168          sym.lv_draw_line
0x00451d60    1 12           sym.lv_draw_sw_mask_init
0x005471fc    1 44           fcn.005471fc
0x004a11c4    1 52           sym.page_factory_machine_device_create
0x0049fc54    1 36           sym.is_zh_cn_domestic
